shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,4.961248316119426e-05,STI,3276,0.8,approximation,unif-set,not-paired,not full
2,1,4.950570151996933e-05,STI,3276,0.8,approximation,unif-set,not-paired,full
2,1,4.938528509174149e-05,STI,3276,0.8,approximation,ksh,not-paired,not full
2,1,4.950570151996933e-05,STI,3276,0.8,approximation,ksh,not-paired,full
2,1,5.009649550407993e-05,STI,3276,0.8,approximation,faith,not-paired,not full
2,1,4.950570151996933e-05,STI,3276,0.8,approximation,faith,not-paired,full
2,1,0.001136452188523351,STI,3481,0.85,permutation,,,
2,1,0.0021321220613278874,STI,3481,0.85,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,3481,0.85,approximation,unif-size,not-paired,full
2,1,4.9550069090336464e-05,STI,3481,0.85,approximation,unif-set,not-paired,not full
2,1,4.950570151996933e-05,STI,3481,0.85,approximation,unif-set,not-paired,full
2,1,4.917532312319009e-05,STI,3481,0.85,approximation,ksh,not-paired,not full
2,1,4.950570151996933e-05,STI,3481,0.85,approximation,ksh,not-paired,full
2,1,4.953362455199747e-05,STI,3481,0.85,approximation,faith,not-paired,not full
2,1,4.950570151996933e-05,STI,3481,0.85,approximation,faith,not-paired,full
2,1,0.001020877772823382,STI,3686,0.9,permutation,,,
2,1,0.0021301788917966473,STI,3686,0.9,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,3686,0.9,approximation,unif-size,not-paired,full
2,1,4.970544888268213e-05,STI,3686,0.9,approximation,unif-set,not-paired,not full
2,1,4.950570151996933e-05,STI,3686,0.9,approximation,unif-set,not-paired,full
2,1,4.939818224065372e-05,STI,3686,0.9,approximation,ksh,not-paired,not full
2,1,4.950570151996933e-05,STI,3686,0.9,approximation,ksh,not-paired,full
2,1,5.000166918436046e-05,STI,3686,0.9,approximation,faith,not-paired,not full
2,1,4.950570151996933e-05,STI,3686,0.9,approximation,faith,not-paired,full
2,1,0.0010581602495473282,STI,3891,0.95,permutation,,,
2,1,0.002133198217580959,STI,3891,0.95,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,3891,0.95,approximation,unif-size,not-paired,full
2,1,4.953483962134425e-05,STI,3891,0.95,approximation,unif-set,not-paired,not full
2,1,4.950570151996933e-05,STI,3891,0.95,approximation,unif-set,not-paired,full
2,1,4.938510837828716e-05,STI,3891,0.95,approximation,ksh,not-paired,not full
2,1,4.950570151996933e-05,STI,3891,0.95,approximation,ksh,not-paired,full
2,1,4.904747105729969e-05,STI,3891,0.95,approximation,faith,not-paired,not full
2,1,4.950570151996933e-05,STI,3891,0.95,approximation,faith,not-paired,full
2,1,0.0008769817950856428,STI,4096,1.0,permutation,,,
2,1,0.0,STI,4096,1.0,approximation,unif-size,not-paired,not full
2,1,0.0,STI,4096,1.0,approximation,unif-size,not-paired,full
2,1,0.0,STI,4096,1.0,approximation,unif-set,not-paired,not full
2,1,0.0,STI,4096,1.0,approximation,unif-set,not-paired,full
2,1,0.0,STI,4096,1.0,approximation,ksh,not-paired,not full
2,1,0.0,STI,4096,1.0,approximation,ksh,not-paired,full
2,1,0.0,STI,4096,1.0,approximation,faith,not-paired,not full
2,1,0.0,STI,4096,1.0,approximation,faith,not-paired,full
2,2,0.008011460069218804,SII,409,0.1,permutation,,,
2,2,0.0008502815870379185,SII,409,0.1,approximation,unif-size,not-paired,not full
2,2,0.0008488765117748947,SII,409,0.1,approximation,unif-size,not-paired,full
2,2,0.0009177107766887915,SII,409,0.1,approximation,unif-set,not-paired,not full
2,2,0.0008488765117748947,SII,409,0.1,approximation,unif-set,not-paired,full
2,2,0.00033131244440529647,SII,409,0.1,approximation,ksh,not-paired,not full
2,2,0.0003199467735972271,SII,409,0.1,approximation,ksh,not-paired,full
2,2,0.0009071031158946278,SII,409,0.1,approximation,faith,not-paired,not full
2,2,0.0008488765117748947,SII,409,0.1,approximation,faith,not-paired,full
2,2,0.019037232283429125,SII,614,0.15,permutation,,,
2,2,0.0008420016252620843,SII,614,0.15,approximation,unif-size,not-paired,not full
2,2,0.0008488765117748947,SII,614,0.15,approximation,unif-size,not-paired,full
2,2,0.0008552450469156197,SII,614,0.15,approximation,unif-set,not-paired,not full
