shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.00044018728714167766,STI,1900,0.46,approximation,faith,not-paired,not full
2,1,0.00021891047779799407,STI,1900,0.46,approximation,faith,not-paired,full
2,1,0.0036083044780588413,STI,2000,0.49,permutation,,,
2,1,0.007606426229653156,STI,2000,0.49,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,2000,0.49,approximation,unif-size,not-paired,full
2,1,0.0003612668237927967,STI,2000,0.49,approximation,unif-set,not-paired,not full
2,1,0.00021891047779799407,STI,2000,0.49,approximation,unif-set,not-paired,full
2,1,0.0003584218542994223,STI,2000,0.49,approximation,ksh,not-paired,not full
2,1,0.00021891047779799407,STI,2000,0.49,approximation,ksh,not-paired,full
2,1,0.0003427897257012688,STI,2000,0.49,approximation,faith,not-paired,not full
2,1,0.00021891047779799407,STI,2000,0.49,approximation,faith,not-paired,full
