shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.09211972049154431,STI,54,0.84,approximation,ksh,not-paired,full
2,1,0.08407878514856852,STI,54,0.84,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,54,0.84,approximation,faith,not-paired,full
2,1,,STI,57,0.89,permutation,,,
2,1,0.25554676605843635,STI,57,0.89,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,57,0.89,approximation,unif-size,not-paired,full
2,1,0.05768313705295786,STI,57,0.89,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,57,0.89,approximation,unif-set,not-paired,full
2,1,0.07911775964562609,STI,57,0.89,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,57,0.89,approximation,ksh,not-paired,full
2,1,0.14707853485980618,STI,57,0.89,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,57,0.89,approximation,faith,not-paired,full
2,1,0.2038050534979382,STI,60,0.94,permutation,,,
2,1,0.1303798103152201,STI,60,0.94,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,60,0.94,approximation,unif-size,not-paired,full
2,1,0.08898049181777141,STI,60,0.94,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,60,0.94,approximation,unif-set,not-paired,full
2,1,0.2105094626588767,STI,60,0.94,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,60,0.94,approximation,ksh,not-paired,full
2,1,0.10877071201214192,STI,60,0.94,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,60,0.94,approximation,faith,not-paired,full
2,1,0.1441759256713394,STI,64,1.0,permutation,,,
2,1,0.134177595617721,STI,64,1.0,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,64,1.0,approximation,unif-size,not-paired,full
2,1,0.056571334645470074,STI,64,1.0,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,64,1.0,approximation,unif-set,not-paired,full
2,1,0.29897896676409613,STI,64,1.0,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,64,1.0,approximation,ksh,not-paired,full
2,1,0.10248800494078528,STI,64,1.0,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,64,1.0,approximation,faith,not-paired,full
