shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.0018810657667006753,STI,2457,0.6,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,2457,0.6,approximation,unif-set,not-paired,full
2,1,0.0014168458197397747,STI,2457,0.6,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,2457,0.6,approximation,ksh,not-paired,full
2,1,0.0022546606646901774,STI,2457,0.6,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,2457,0.6,approximation,faith,not-paired,full
2,1,0.005696892431482595,STI,2662,0.65,permutation,,,
2,1,0.00786916686095594,STI,2662,0.65,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,2662,0.65,approximation,unif-size,not-paired,full
2,1,0.001302742173757577,STI,2662,0.65,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,2662,0.65,approximation,unif-set,not-paired,full
2,1,0.0024296427915659613,STI,2662,0.65,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,2662,0.65,approximation,ksh,not-paired,full
2,1,0.00114787937963093,STI,2662,0.65,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,2662,0.65,approximation,faith,not-paired,full
2,1,0.005572277462574096,STI,2867,0.7,permutation,,,
2,1,0.009503378025127747,STI,2867,0.7,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,2867,0.7,approximation,unif-size,not-paired,full
2,1,0.0013980860047486659,STI,2867,0.7,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,2867,0.7,approximation,unif-set,not-paired,full
2,1,0.0014570729876435967,STI,2867,0.7,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,2867,0.7,approximation,ksh,not-paired,full
2,1,0.0014552786185133913,STI,2867,0.7,approximation,faith,not-paired,not full
2,1,0.01245135596166259,STI,2867,0.7,approximation,faith,not-paired,full
2,1,0.006644547162166919,STI,3072,0.75,permutation,,,
2,1,0.0056487524820081165,STI,3072,0.75,approximation,unif-size,not-paired,not full
2,1,0.01245135596166259,STI,3072,0.75,approximation,unif-size,not-paired,full
2,1,0.0025921215250821667,STI,3072,0.75,approximation,unif-set,not-paired,not full
2,1,0.01245135596166259,STI,3072,0.75,approximation,unif-set,not-paired,full
2,1,0.001197027239547188,STI,3072,0.75,approximation,ksh,not-paired,not full
2,1,0.01245135596166259,STI,3072,0.75,approximation,ksh,not-paired,full
2,1,0.0015680080742776084,STI,3072,0.75,approximation,faith,not-paired,not full
